,ref,PTT,END_DATE,MAX_DBAR,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS,CREATED,MODIFIED,N_PHOTO,PHOTO_DBAR,PHOTO_VALS,lat,lon,depth_bottom
2473,tu98-001-16,159795,11/19/2016 8:00,19,0,10,,,"2,3,6,7,10,11,12,15,17,19","18.340,18.366,18.368,18.378,18.379,18.428,18.578,18.605,18.608,18.740",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,34.24103372,-77.56938691,16.0
2474,tu98-001-16,159795,11/19/2016 16:00,19,0,10,,,"2,3,4,7,9,10,16,17,18,19","18.140,18.199,18.212,18.221,18.221,18.234,18.232,18.340,18.380,18.380",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,34.19266638,-77.62358877,15.0
2475,tu98-001-16,159795,11/27/2016 20:00,21,0,10,,,"2,4,5,6,11,12,14,17,18,21","18.660,18.660,18.552,18.377,18.367,18.282,18.251,18.250,18.284,18.291",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,33.50399222,-78.58107755,19.0
2476,tu98-001-16,159795,11/30/2016 4:00,13,0,10,,,"2,3,4,5,6,7,9,10,12,13","16.830,16.826,16.826,16.818,16.816,16.807,16.805,16.800,16.811,16.812",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,33.12481327,-79.09039369,11.0
2477,tu98-001-16,159795,12/1/2016 0:00,15,0,10,,,"2,4,5,7,8,11,12,13,14,15","17.760,17.760,17.773,17.845,17.860,17.860,17.859,17.855,17.855,17.844",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,32.96651603,-79.17878541,14.0
2478,tu98-001-16,159795,12/2/2016 12:00,16,0,9,,,"2,3,4,5,11,12,14,15,16","17.970,17.970,17.989,18.038,18.131,18.220,18.220,18.061,18.012",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,32.75818438,-79.43638845,14.0
2479,tu98-001-16,159795,12/8/2016 20:00,22,0,9,,,"2,3,4,15,16,19,20,21,22","18.830,18.779,18.674,18.650,18.677,18.677,18.655,18.545,18.521",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.79247423,-80.47345329,17.0
2480,tu98-001-16,159795,12/10/2016 4:00,21,0,10,,,"2,3,7,10,11,15,17,19,20,21","17.946,17.932,17.930,17.931,17.936,17.937,17.940,17.946,17.990,17.990",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.51389183,-80.71787675,21.0
2481,tu98-001-16,159795,12/10/2016 16:00,20,0,10,,,"2,4,5,6,9,12,17,18,19,20","17.400,17.423,17.464,17.481,17.560,17.581,17.593,17.612,17.688,17.700",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.38048853,-80.87002157,17.0
2482,tu98-001-16,159795,12/12/2016 4:00,22,0,9,,,"2,4,11,13,14,15,19,20,22","17.814,17.834,17.859,17.849,17.831,17.790,17.793,17.823,18.001",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.94291743,-80.94032163,19.0
2483,tu98-001-16,159795,12/12/2016 12:00,20,0,9,,,"2,3,6,7,9,10,11,18,20","17.840,17.837,17.835,17.820,17.820,17.833,17.837,17.838,17.837",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.91480474,-80.94366582,19.0
2484,tu98-001-16,159795,12/12/2016 20:00,21,0,10,,,"2,4,7,8,14,15,18,19,20,21","18.037,17.989,17.974,17.931,17.920,17.979,18.020,18.274,18.333,18.340",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.83951494,-80.99754498,18.0
2485,tu98-001-16,159795,12/15/2016 8:00,23,0,10,,,"2,3,11,12,13,14,16,21,22,23","18.978,18.970,18.977,18.995,18.981,18.995,19.002,19.005,19.028,19.090",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.66045373,-80.9893839,19.0
2486,tu98-001-16,159795,12/15/2016 16:00,24,0,10,,,"2,3,4,5,13,15,18,19,22,24","19.060,19.082,19.086,19.116,19.107,19.120,19.120,19.108,19.097,19.105",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.66295686,-80.99350281,18.0
2487,tu98-001-16,159795,12/17/2016 20:00,26,0,10,,,"2,3,7,8,11,18,19,21,23,26","19.350,19.350,19.286,19.240,19.202,19.202,19.150,19.150,19.173,19.278",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.40930028,-81.01548638,23.0
2488,tu98-001-16,159795,12/18/2016 4:00,26,0,9,,,"2,4,5,6,9,10,22,23,26","19.269,19.300,19.300,19.283,19.274,19.255,19.228,19.220,19.236",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.37527464,-80.9963347,23.0
2489,tu98-001-16,159795,12/18/2016 12:00,25,0,10,,,"2,5,6,9,10,15,18,22,24,25","19.150,19.165,19.164,19.174,19.184,19.199,19.216,19.223,19.239,19.240",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.36744956,-81.00074481,22.0
2490,tu98-001-16,159795,12/21/2016 20:00,27,0,10,,,"2,5,6,15,16,18,19,23,25,27","20.170,20.092,20.156,20.146,19.850,19.850,19.969,19.969,20.083,20.112",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.90865356,-81.02853923,22.0
2491,tu98-001-16,159795,12/24/2016 16:00,22,0,10,,,"2,6,8,9,11,12,14,16,19,22","19.891,19.883,19.842,19.750,19.750,19.761,19.861,19.861,19.954,19.970",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.33453102,-80.95668267,19.0
2492,tu98-001-16,159795,12/25/2016 0:00,24,0,10,,,"2,3,4,5,6,12,14,20,23,24","20.770,20.388,20.278,20.274,20.188,20.061,19.960,20.042,20.026,19.960",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.1415525,-80.82257365,20.0
2493,tu98-001-16,159795,12/25/2016 16:00,25,0,10,,,"2,4,6,7,12,13,15,17,24,25","20.070,20.070,20.024,19.981,19.942,19.921,19.921,19.907,19.919,19.900",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.12385061,-80.56795779,24.0
2494,tu98-001-16,159795,12/26/2016 12:00,23,0,10,,,"2,9,10,12,13,14,16,18,20,23","22.900,22.750,22.626,22.590,22.395,22.382,22.226,22.199,22.076,22.070",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.07030261,-80.55662597,22.0
2495,tu98-001-16,159795,12/27/2016 8:00,21,0,10,,,"2,7,9,11,13,14,15,18,19,21","20.800,20.822,20.980,21.050,21.312,21.341,21.548,21.633,21.740,21.699",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,28.9308806,-80.48084343,20.0
2496,tu98-001-16,159795,12/28/2016 4:00,22,0,10,,,"2,3,4,9,12,13,16,20,21,22","20.103,19.976,19.820,19.821,19.853,19.892,19.971,20.035,20.159,20.240",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,28.83400439,-80.46567323,20.0
2497,tu98-001-16,159795,12/29/2016 20:00,8,0,7,,,"2,3,4,5,6,7,8","21.290,21.198,21.043,20.879,20.863,20.861,20.847",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,28.49257021,-80.53519259,3.0
2498,tu98-001-16,159795,12/30/2016 12:00,16,0,10,,,"2,3,4,5,7,8,10,14,15,16","21.173,21.173,21.200,21.240,21.240,21.140,21.140,21.137,21.049,21.030",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,28.3417043,-80.46098619,15.0
2499,tu98-001-16,159795,12/30/2016 20:00,20,0,10,,,"2,7,9,10,11,13,15,17,18,20","21.170,21.170,21.239,21.239,21.376,21.376,21.336,21.336,21.420,21.420",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,28.22939819,-80.42588666,19.0
2500,tu98-001-16,159795,1/6/2017 0:00,17,0,10,,,"2,4,6,7,9,11,14,15,16,17","24.683,24.683,24.673,24.670,24.670,24.680,24.683,24.706,24.740,24.740",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,27.50465942,-80.29400663,10.0
2501,tu98-001-16,159795,1/23/2017 0:00,36,0,9,,,"2,18,21,23,24,25,30,35,36","25.150,25.009,24.796,24.439,24.424,24.323,24.230,24.240,24.352",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,24.59414373,-81.30026064,8.0
2502,tu98-001-16,159795,1/30/2017 4:00,6,0,4,,,"2,3,4,6","21.190,21.190,21.520,21.520",,,,,,,,,,,0,"0,0,0,0",,,4/30/2017,4/30/2017,,,,25.00284959,-80.53706594,-1.0
2503,tu98-001-16,159795,2/1/2017 8:00,7,0,6,,,"2,3,4,5,6,7","21.120,21.056,20.991,20.856,20.830,20.830",,,,,,,,,,,0,"0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,25.02331014,-80.43267023,3.0
2504,tu98-001-16,159795,2/6/2017 16:00,79,0,10,,,"2,5,6,10,22,30,55,64,66,79","26.477,26.496,26.468,26.448,26.440,26.455,26.449,26.462,26.540,26.537",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,26.32178587,-79.42109022,606.0
2505,tu98-001-16,159795,2/22/2017 16:00,3,0,2,,,"2,3","21.870,21.760",,,,,,,,,,,0,"0,0",,,4/30/2017,4/30/2017,,,,26.81393887,-78.36923655,2.0
2506,tu98-001-16,159795,2/26/2017 16:00,12,0,10,,,"2,3,4,5,6,8,9,10,11,12","24.146,24.146,24.132,24.124,24.000,24.000,24.178,24.240,24.405,24.490",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,27.36902876,-78.84827286,67.0
2507,tu98-001-16,159795,2/27/2017 8:00,75,0,10,,,"2,3,16,39,41,42,45,48,65,75","25.428,25.577,25.660,25.556,25.510,25.313,25.495,25.495,24.817,24.750",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,27.59364836,-79.08343206,398.0
2508,tu98-001-16,159795,2/28/2017 0:00,101,0,10,,,"2,4,13,28,41,95,97,98,100,101","26.473,26.461,26.506,26.510,26.459,26.412,26.400,26.340,26.043,25.990",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,28.13588505,-79.60825905,754.0
2509,tu98-001-16,159795,3/4/2017 0:00,15,0,10,,,"2,3,6,8,9,10,11,12,14,15","19.082,19.114,19.130,19.130,19.077,19.077,19.060,19.077,19.125,19.125",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.42151902,-81.18042959,-12.0
2510,tu98-001-16,159795,3/4/2017 4:00,13,0,9,,,"2,3,4,5,6,7,8,9,13","18.930,18.930,18.953,18.953,18.975,19.002,19.021,19.027,19.036",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.39828531,-81.13368585,-14.0
2511,tu98-001-16,159795,3/5/2017 12:00,18,0,9,,,"2,4,5,7,8,11,12,16,18","18.930,18.985,18.996,18.996,18.980,18.967,18.960,18.959,18.980",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.10956063,-80.90991886,18.0
2512,tu98-001-16,159795,3/6/2017 0:00,18,0,9,,,"2,3,8,11,13,15,16,17,18","19.100,19.106,19.103,19.110,19.107,19.092,19.092,19.020,18.990",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.12190981,-80.95259434,4.0
2513,tu98-001-16,159795,3/6/2017 8:00,17,0,10,,,"2,5,6,9,10,11,13,14,16,17","18.960,18.955,18.950,18.956,19.037,19.050,19.050,18.981,18.981,19.033",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.08005549,-80.9273513,-1.0
2514,tu98-001-16,159795,3/7/2017 20:00,19,0,10,,,"2,7,8,9,12,13,16,17,18,19","20.290,20.260,20.246,20.213,20.211,20.192,20.177,20.167,20.120,20.120",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.10963032,-80.87699113,19.0
2515,tu98-001-16,159795,3/13/2017 20:00,24,0,10,,,"2,3,4,8,9,17,18,21,23,24","19.490,19.507,19.510,19.505,19.498,19.501,19.494,19.493,19.498,19.509",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.89294506,-80.9739465,24.0
2516,tu98-001-16,159795,3/14/2017 20:00,25,0,10,,,"2,3,5,6,9,15,21,22,23,25","19.310,19.263,19.259,19.238,19.235,19.267,19.251,19.244,19.200,19.200",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,29.89034654,-80.97091929,24.0
2517,tu98-001-16,159795,3/22/2017 0:00,33,0,9,,,"2,4,5,6,14,18,21,32,33","19.990,19.972,19.803,19.704,19.698,19.654,19.705,19.704,19.610",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.67239569,-80.56340344,33.0
2518,tu98-001-16,159795,3/23/2017 4:00,38,0,10,,,"2,3,4,6,17,31,35,36,37,38","19.480,19.529,19.550,19.559,19.575,19.570,19.563,19.567,19.596,19.610",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.73706893,-80.59459332,33.0
2519,tu98-001-16,159795,3/25/2017 20:00,30,0,9,,,"2,4,7,9,10,16,20,28,30","20.190,19.963,19.842,19.535,19.268,19.171,19.160,19.200,19.244",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.4932989,-80.71540004,29.0
2520,tu98-001-16,159795,3/27/2017 12:00,37,0,10,,,"2,4,6,9,12,13,25,26,31,37","19.032,19.038,19.070,19.068,18.958,18.956,18.954,18.966,18.950,18.955",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.78671603,-80.50888127,36.0
2521,tu98-001-16,159795,3/28/2017 0:00,11,0,9,,,"2,3,4,5,6,8,9,10,11","19.830,19.626,19.550,19.466,19.290,19.290,19.298,19.302,19.307",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,30.88486359,-80.38460681,35.0
2522,tu98-001-16,159795,4/5/2017 20:00,18,0,10,,,"2,4,5,6,7,10,13,14,16,18","20.750,20.170,20.028,19.839,19.753,19.686,19.634,19.634,19.563,19.540",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.18675179,-81.02698486,16.0
2523,tu98-001-16,159795,4/6/2017 16:00,18,0,10,,,"2,5,6,7,8,9,15,16,17,18","20.160,20.131,20.138,20.122,20.131,20.117,20.114,20.083,19.820,19.550",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.16123846,-81.07795967,14.0
2524,tu98-001-16,159795,4/8/2017 0:00,18,0,10,,,"2,6,7,8,12,14,15,16,17,18","19.724,19.725,19.700,19.720,19.720,19.734,19.750,19.734,19.734,19.705",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.19474375,-81.0560059,15.0
2525,tu98-001-16,159795,4/8/2017 8:00,17,0,9,,,"2,4,6,10,12,13,14,16,17","19.621,19.621,19.639,19.641,19.654,19.654,19.670,19.670,19.664",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.195964,-81.05994649,15.0
2526,tu98-001-16,159795,4/11/2017 12:00,18,0,10,,,"2,3,4,8,9,10,11,15,17,18","19.800,19.800,19.786,19.787,19.793,19.787,19.793,19.794,19.791,19.750",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.19455057,-81.06446448,14.0
2527,tu98-001-16,159795,4/12/2017 20:00,16,0,10,,,"2,3,4,5,6,9,10,14,15,16","20.900,20.751,20.543,20.404,20.341,20.284,20.242,20.202,20.145,20.130",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.13846658,-81.03808598,15.0
2528,tu98-001-16,159795,4/16/2017 8:00,18,0,9,,,"2,9,10,11,12,13,15,17,18","20.766,20.763,20.759,20.764,20.759,20.759,20.770,20.765,20.718",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.19968068,-81.0620909,15.0
2529,tu98-001-16,159795,4/17/2017 4:00,18,0,10,,,"2,3,5,7,8,9,12,14,16,18","21.300,21.224,21.203,21.139,21.124,21.039,20.991,20.988,20.920,20.920",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.20060634,-81.02897343,15.0
2530,tu98-001-16,159795,4/17/2017 16:00,18,0,10,,,"2,3,4,5,8,11,13,15,16,18","21.178,21.178,21.270,21.216,21.204,21.118,21.083,21.080,20.992,20.990",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,31.21716987,-81.00399963,14.0
2531,tu98-001-16,159795,4/24/2017 12:00,7,0,6,,,"2,3,4,5,6,7","22.780,22.729,22.712,22.534,22.356,22.350",,,,,,,,,,,0,"0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,32.12282835,-80.62393528,5.0
2532,tu98-001-16,159795,4/26/2017 20:00,12,0,10,,,"2,3,4,5,6,7,8,9,11,12","22.860,22.640,22.491,22.358,22.320,22.314,22.259,22.070,22.070,22.076",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,4/30/2017,4/30/2017,,,,32.52646618,-79.92781417,12.0
2533,tu98-067-16,159796,5/16/2017 16:00,59,0,10,,,"2,4,9,17,20,32,34,38,39,59","17.090,16.106,15.499,15.877,14.627,13.957,12.956,12.563,11.770,12.164",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.519849,-74.71500069,50.0
2534,tu98-067-16,159796,5/16/2017 20:00,18,0,9,,,"2,4,6,8,10,11,12,16,18","13.876,13.630,13.630,13.777,14.106,14.605,14.706,14.800,15.100",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.49468793,-74.66547905,55.0
2535,tu98-067-16,159796,5/17/2017 8:00,7,0,5,,,"2,3,4,5,7","13.510,13.460,13.422,13.230,13.230",,,,,,,,,,,0,"0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.44185002,-74.59665805,60.0
2536,tu98-067-16,159796,5/18/2017 0:00,13,0,9,,,"2,3,6,7,9,10,11,12,13","13.850,13.363,13.223,12.533,12.338,12.016,11.994,11.799,11.293",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.35999721,-74.52815649,112.0
2537,tu98-067-16,159796,5/18/2017 4:00,19,0,10,,,"2,3,5,6,8,11,13,16,18,19","13.340,13.036,12.796,12.569,12.532,11.786,11.730,11.888,11.888,11.786",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.36050848,-74.53905493,106.0
2538,tu98-067-16,159796,5/18/2017 8:00,12,0,10,,,"2,3,4,5,6,7,8,9,10,12","13.550,13.538,13.156,12.918,12.775,12.750,12.500,12.173,12.155,12.030",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.33737375,-74.5080308,139.0
2539,tu98-067-16,159796,5/18/2017 20:00,18,0,9,,,"2,4,5,7,8,9,12,16,18","13.739,13.739,14.940,14.940,13.329,12.657,12.142,11.997,11.221",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.2625303,-74.49808496,274.0
2540,tu98-067-16,159796,5/19/2017 0:00,15,0,9,,,"2,3,4,5,6,7,9,10,15","14.250,13.900,13.784,13.398,13.142,13.062,12.456,11.500,11.428",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.25625761,-74.52482146,162.0
2541,tu98-067-16,159796,5/19/2017 16:00,16,0,10,,,"2,4,6,7,8,10,12,14,15,16","16.480,16.496,16.863,18.972,21.345,21.650,21.650,21.485,21.283,21.283",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.1452688,-74.55590921,284.0
2542,tu98-067-16,159796,5/21/2017 12:00,28,0,10,,,"2,11,12,16,17,19,20,24,27,28","15.630,15.548,15.222,14.658,13.673,13.640,13.125,12.639,11.605,11.510",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.06765247,-74.76213586,92.0
2543,tu98-067-16,159796,5/22/2017 8:00,48,0,10,,,"2,8,9,11,18,20,21,23,31,48","15.720,15.675,15.366,13.511,12.303,11.730,11.134,10.448,10.117,10.100",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.10940905,-74.99482328,39.0
2544,tu98-067-16,159796,5/23/2017 20:00,41,0,10,,,"2,3,5,7,9,12,27,31,36,41","16.190,16.190,15.098,14.757,13.786,11.855,10.543,10.410,10.427,11.427",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.04464109,-75.18653183,32.0
2545,tu98-067-16,159796,5/24/2017 4:00,13,0,10,,,"2,3,6,7,8,9,10,11,12,13","16.030,16.017,16.017,16.006,16.003,15.720,15.678,15.630,15.393,15.360",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,37.01661117,-75.15596961,36.0
2546,tu98-067-16,159796,5/25/2017 0:00,38,0,10,,,"2,5,6,9,11,13,14,31,36,38","16.320,15.868,14.766,13.919,12.498,10.619,10.268,9.950,10.746,10.944",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.90420565,-75.14169427,32.0
2547,tu98-067-16,159796,5/25/2017 4:00,10,0,7,,,"2,4,5,6,7,8,10","16.320,16.320,16.316,16.259,15.859,15.800,15.800",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.88191401,-75.13329076,37.0
2548,tu98-067-16,159796,5/25/2017 16:00,38,0,10,,,"2,5,9,10,11,26,29,30,32,38","16.650,15.433,15.340,11.996,11.459,11.144,10.853,10.470,10.470,11.484",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.83670676,-75.10895951,29.0
2549,tu98-067-16,159796,5/27/2017 16:00,6,0,4,,,"2,3,4,6","17.680,17.261,17.060,17.060",,,,,,,,,,,0,"0,0,0,0",,,7/20/2017,7/20/2017,,,,36.44259359,-75.07132287,35.0
2550,tu98-067-16,159796,5/28/2017 8:00,9,0,7,,,"2,3,4,5,6,7,9","18.040,18.035,18.022,17.941,17.923,17.800,17.800",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.4292206,-75.05113198,37.0
2551,tu98-067-16,159796,5/28/2017 16:00,41,0,10,,,"2,5,11,13,18,23,31,32,40,41","18.490,17.732,17.215,16.513,13.192,12.165,11.945,11.600,11.676,12.165",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.39284942,-75.09988611,35.0
2552,tu98-067-16,159796,5/29/2017 0:00,12,0,10,,,"2,4,5,6,7,8,9,10,11,12","18.400,18.364,18.229,18.127,18.070,17.934,17.622,17.573,17.447,17.280",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.3722541,-75.08495764,37.0
2553,tu98-067-16,159796,5/29/2017 16:00,7,0,6,,,"2,3,4,5,6,7","18.656,18.632,18.630,18.630,18.632,18.860",,,,,,,,,,,0,"0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.27020809,-75.06132758,38.0
2554,tu98-067-16,159796,5/30/2017 0:00,48,0,10,,,"2,3,6,8,14,24,32,33,39,48","18.940,18.907,16.846,16.617,13.883,11.535,11.239,11.691,10.730,12.076",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.22009025,-75.012944,39.0
2555,tu98-067-16,159796,5/31/2017 12:00,5,0,4,,,"2,3,4,5","18.920,18.902,18.857,18.830",,,,,,,,,,,0,"0,0,0,0",,,7/20/2017,7/20/2017,,,,36.13529705,-75.01074753,36.0
2556,tu98-067-16,159796,6/1/2017 8:00,15,0,10,,,"2,3,5,6,8,9,10,11,13,15","19.010,19.003,18.952,18.728,18.432,18.223,18.143,18.143,18.090,18.090",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.13635522,-75.053919,37.0
2557,tu98-067-16,159796,6/2/2017 8:00,5,0,4,,,"2,3,4,5","19.740,19.595,19.091,18.790",,,,,,,,,,,0,"0,0,0,0",,,7/20/2017,7/20/2017,,,,36.20245254,-75.09489843,37.0
2558,tu98-067-16,159796,6/4/2017 16:00,41,0,10,,,"2,3,4,5,9,20,24,25,34,41","18.340,18.251,17.638,15.813,13.847,13.004,11.903,10.950,11.408,12.775",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.35188306,-75.24317353,31.0
2559,tu98-067-16,159796,6/5/2017 0:00,37,0,10,,,"2,4,5,6,17,18,22,24,26,37","18.690,16.693,16.633,15.810,14.434,13.551,13.551,12.878,11.210,12.497",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.41105806,-75.28210111,30.0
2560,tu98-067-16,159796,6/6/2017 16:00,40,0,10,,,"2,5,7,12,13,22,24,25,33,40","19.350,18.254,16.015,15.019,14.594,13.745,13.259,11.838,11.630,13.321",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/20/2017,7/20/2017,,,,36.450723,-75.27270757,27.0
