dive_num,PTT,argos_date,depth,temp,lat_argos,lon_argos,gps_date,lat_gps,lon_gps
21,161297,2018-07-15 00:00:00,23,11.005,38.52443236576917,-74.42830814428285,2018-07-14 23:31:37,38.5250091552734,-74.42723083496091
21,161297,2018-07-15 00:00:00,24,9.845,38.52443236576917,-74.42830814428285,2018-07-14 23:31:37,38.5250091552734,-74.42723083496091
21,161297,2018-07-15 00:00:00,31,8.516,38.52443236576917,-74.42830814428285,2018-07-14 23:31:37,38.5250091552734,-74.42723083496091
21,161297,2018-07-15 00:00:00,44,8.160,38.52443236576917,-74.42830814428285,2018-07-14 23:31:37,38.5250091552734,-74.42723083496091
22,161297,2018-08-01 16:00:00,2,24.690,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,11,23.185,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,13,21.696,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,16,16.786,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,17,16.105,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,18,14.251,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,21,12.066,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,26,9.642,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,33,8.850,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
22,161297,2018-08-01 16:00:00,41,8.850,38.39082801115577,-74.37062632029733,2018-08-01 14:02:34,38.3807411193848,-74.3816604614258
23,161297,2018-07-31 16:00:00,2,24.180,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,9,23.694,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,13,22.447,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,15,20.000,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,17,16.656,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,20,12.962,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,24,10.515,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,26,9.801,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,35,8.980,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
23,161297,2018-07-31 16:00:00,46,9.026,38.43053358915297,-74.38224910627075,2018-07-31 13:12:27,38.4291381835938,-74.3737716674805
24,161297,2018-08-12 04:00:00,2,27.590,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,5,27.575,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,6,27.487,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,7,27.443,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,8,27.255,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,10,26.563,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,11,25.654,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,12,25.353,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,13,24.068,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
24,161297,2018-08-12 04:00:00,14,23.910,38.28102382670252,-74.59873615047798,2018-08-12 01:31:20,38.28894042968751,-74.60772705078129
25,161297,2018-07-29 20:00:00,2,24.980,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,11,23.454,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,14,22.202,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,18,17.223,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,19,17.159,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,20,15.842,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,21,13.063,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,25,10.301,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,30,9.161,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
25,161297,2018-07-29 20:00:00,45,8.920,38.41834527537596,-74.41907501543281,2018-07-29 19:44:37,38.4175415039063,-74.4162826538086
26,161297,2018-07-29 04:00:00,2,25.630,38.46861354247933,-74.30770345913977,2018-07-29 03:21:44,38.4769706726074,-74.30535125732419
26,161297,2018-07-29 04:00:00,3,25.377,38.46861354247933,-74.30770345913977,2018-07-29 03:21:44,38.4769706726074,-74.30535125732419
27,161297,2018-07-27 12:00:00,2,24.250,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,6,24.185,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,12,22.529,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,18,17.039,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,19,15.269,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,20,15.074,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,23,12.200,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,27,9.975,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,32,8.643,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
27,161297,2018-07-27 12:00:00,54,8.010,38.52349840460249,-74.19938693515222,2018-07-27 13:09:35,38.5256118774414,-74.1998062133789
28,161297,2018-07-27 00:00:00,2,24.340,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,14,22.290,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,16,21.060,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,18,17.038,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,20,16.171,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,23,12.213,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,27,10.730,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,33,9.926,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,35,8.570,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
28,161297,2018-07-27 00:00:00,48,8.617,38.55574445960392,-74.22283035015481,2018-07-26 21:43:59,38.5635108947754,-74.2281188964844
29,161297,2018-07-26 20:00:00,2,23.840,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,12,22.314,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,15,19.231,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,16,17.095,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,18,15.071,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,20,14.140,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,22,11.426,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,24,10.607,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
29,161297,2018-07-26 20:00:00,31,8.776,38.557516956329415,-74.21580085754401,2018-07-26 19:55:55,38.55723190307621,-74.2154083251953
